Student_Size,Tuition_In_State,Tuition_Out_State,Female_Share,Race_White,Race_Black,Race_Hispanic,Race_Asian,Race_AIAN,Race_NHPI,Race_Two_Or_More,Grad_Rate,School_Name,City,State,id
3482.0,26446.0,26446.0,0.762973352,0.0034,0.6238,0.0146,0.0003,0.0014,0.0,0.0752,0.4697,Clark Atlanta University,Atlanta,GA,138947
3531.0,4022.0,7022.0,0.6132615281,0.3285,0.5214,0.0725,0.0156,0.0023,0.0028,0.0496,0.3333,Augusta Technical College,Augusta,GA,138956
2213.0,40416.0,40416.0,0.6193633952,0.7239,0.0859,0.1008,0.028,0.0018,0.0014,0.0474,0.694,Berry College,Mount Berry,GA,139144
158.0,8492.0,8492.0,0.4802259887,0.1709,0.4684,0.1139,0.0949,0.019,0.0127,0.0,0.1,Beulah Heights University,Atlanta,GA,139153
981.0,33275.0,33275.0,0.8980099502,0.4373,0.2446,0.1896,0.0183,0.0,0.001,0.0398,0.3913,Brenau University,Gainesville,GA,139199
684.0,21696.0,21696.0,0.3719008264,0.4576,0.3538,0.0994,0.0058,0.0102,0.0029,0.0234,0.217,Brewton-Parker College,Mount Vernon,GA,139205
2794.0,3483.0,10389.0,0.6828644501,0.5977,0.2058,0.0823,0.0143,0.0025,0.0029,0.0168,0.2422,College of Coastal Georgia,Brunswick,GA,139250
4811.0,3122.0,5522.0,0.6790733993,0.4762,0.3457,0.1087,0.0102,0.0033,0.0008,0.0482,0.3191,West Georgia Technical College,Waco,GA,139278
4390.0,5068.0,15790.0,0.7063328424,0.0957,0.6492,0.12,0.0542,0.003,0.0009,0.031,0.3497,Clayton  State University,Morrow,GA,139311
,,,,,,,,,,,,Columbia Theological Seminary,Decatur,GA,139348
2668.0,3042.0,5442.0,0.6910688141,0.3055,0.5199,0.093,0.012,0.0034,0.0022,0.0551,0.2191,Columbus Technical College,Columbus,GA,139357
5537.0,5751.0,16805.0,0.631778058,0.413,0.3798,0.0941,0.0262,0.0033,0.0013,0.0453,0.4259,Columbus State University,Columbus,GA,139366
4080.0,3132.0,5532.0,0.640412097,0.6184,0.0936,0.2453,0.0049,0.0022,0.0002,0.0299,0.411,Georgia Northwestern Technical College,Rome,GA,139384
858.0,40464.0,40464.0,0.4861538462,0.8706,0.0128,0.035,0.0315,0.0035,0.0,0.0117,0.7292,Covenant College,Lookout Mountain,GA,139393
4419.0,3283.0,10189.0,0.5985334555,0.5141,0.0425,0.3729,0.0172,0.0029,0.0011,0.019,0.2603,Dalton State College,Dalton,GA,139463
54.0,,,0.5316455696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5865,Pro Way Hair School,Stone Mountain,GA,139506
246.0,18238.0,18238.0,0.7628668652,0.2561,0.5691,0.0854,0.0163,0.0122,0.0081,0.0203,0.1861,South University-Savannah,Savannah,GA,139579
1368.0,2736.0,9088.0,0.5818441744,0.3823,0.4605,0.076,0.0073,0.0015,0.0,0.0475,0.1346,East Georgia State College,Swainsboro,GA,139621
719.0,23664.0,23664.0,0.4519427403,0.5925,0.1266,0.064,0.007,0.0028,0.0056,0.0542,0.3593,Emmanuel University,Franklin Springs,GA,139630
7275.0,60774.0,60774.0,0.6606479023,0.3115,0.0932,0.1182,0.2518,0.0007,0.0,0.0477,0.9088,Emory University,Atlanta,GA,139658
4441.0,2944.0,9296.0,0.6437583893,0.5589,0.1718,0.1997,0.0113,0.0014,0.0009,0.041,0.1968,Georgia Highlands College,Rome,GA,139700
2541.0,5392.0,16114.0,0.5739848589,0.0157,0.9244,0.0244,0.002,0.0012,0.0012,0.0283,0.4537,Fort Valley State University,Fort Valley,GA,139719
60.0,,,0.7659574468,0.2,0.6,0.1,0.05,0.0,0.0,0.05,,Grady Health System Professional Schools,Atlanta,GA,139746
18260.0,11764.0,32876.0,0.3774373259,0.3602,0.0827,0.0848,0.3273,0.0004,0.0004,0.0464,0.9244,Georgia Institute of Technology-Main Campus,Atlanta,GA,139755
2291.0,4980.0,15702.0,0.6595441595,0.5412,0.344,0.0502,0.0135,0.0044,0.0,0.0327,0.3413,Georgia Southwestern State University,Americus,GA,139764
5599.0,8998.0,28178.0,0.6411530815,0.8241,0.0329,0.0704,0.0166,0.0018,0.0009,0.0332,0.6196,Georgia College & State University,Milledgeville,GA,139861
21029.0,5905.0,16959.0,0.5293563156,0.5811,0.246,0.0843,0.0185,0.0027,0.0008,0.0489,0.524,Georgia Southern University,Statesboro,GA,139931
27109.0,8478.0,23709.0,0.6300794494,0.1664,0.4239,0.146,0.1663,0.0006,0.0005,0.0509,0.5429,Georgia State University,Atlanta,GA,139940
31310.0,11180.0,30220.0,0.5743758213,0.6705,0.0599,0.0762,0.1275,0.0008,0.0006,0.0423,0.8762,University of Georgia,Athens,GA,139959
2605.0,3475.0,10381.0,0.6329896907,0.4668,0.4219,0.056,0.0092,0.0,0.0004,0.0365,0.1945,Gordon State College,Barnesville,GA,139968
4035.0,3126.0,5526.0,0.6750086896,0.3088,0.5497,0.0798,0.0154,0.0015,0.0015,0.0349,0.5442,Southern Crescent Technical College,Griffin,GA,139986
451.0,21000.0,21000.0,0.656626506,0.3792,0.4922,0.1197,0.0044,0.0,0.0,0.0044,0.6135,Gupton Jones College of Funeral Service,Decatur,GA,139995
132.0,10850.0,10850.0,0.9038662487,0.0985,0.6667,0.1894,0.0303,0.0,0.0,0.0,0.4444,Gwinnett College-Lilburn,Lilburn,GA,140003
7395.0,3356.0,5756.0,0.6175037084,0.2154,0.3885,0.2471,0.0745,0.0008,0.0016,0.0395,0.2912,Gwinnett Technical College,Lawrenceville,GA,140012
,,,,,,,,,,,,Interdenominational Theological Center,Atlanta,GA,140146
566.0,34540.0,34540.0,0.4323873122,0.6025,0.265,0.0671,0.0106,0.0053,0.0,0.0371,0.4587,LaGrange College,Lagrange,GA,140234
4147.0,3716.0,6716.0,0.6660539216,0.5537,0.0885,0.2862,0.0287,0.0029,0.001,0.0256,0.3672,Lanier Technical College,Gainesville,GA,140243
869.0,15036.0,15036.0,0.5776031434,0.3026,0.2555,0.1922,0.0299,0.0219,0.0,0.0,0.317,Life University,Marietta,GA,140252
7555.0,3252.0,5652.0,0.6254627725,0.4012,0.2974,0.2045,0.0282,0.0029,0.0005,0.0425,0.3886,Chattahoochee Technical College,Marietta,GA,140331
499.0,13420.0,13420.0,0.8135465189,0.0721,0.7194,0.0641,0.0521,0.002,0.002,0.024,0.2656,Herzing University-Atlanta,Atlanta,GA,140340
4620.0,40890.0,40890.0,0.6638943249,0.4284,0.3186,0.0833,0.0825,0.0017,0.0013,0.0424,0.7345,Mercer University,Macon,GA,140447
2736.0,31725.0,31725.0,,0.0011,0.9784,0.0011,0.0004,0.0004,0.0,0.0146,0.558,Morehouse College,Atlanta,GA,140553
,,,,,,,,,,,,Morehouse School of Medicine,Atlanta,GA,140562
338.0,9558.0,9558.0,,0.0,0.9408,0.0355,0.0,0.0059,0.0,0.0178,0.3,Morris Brown College,Atlanta,GA,140571
1966.0,3162.0,5562.0,0.6119402985,0.7787,0.0621,0.1043,0.0097,0.0046,0.0005,0.0331,0.3508,North Georgia Technical College,Clarkesville,GA,140678
1429.0,45806.0,45806.0,0.6014109347,0.2953,0.2022,0.2827,0.0378,0.0035,0.0,0.0378,0.5551,Oglethorpe University,Atlanta,GA,140696
338.0,14596.0,14596.0,0.5548387097,0.0178,0.858,0.0325,0.0,0.003,0.0,0.0325,0.1956,Paine College,Augusta,GA,140720
1235.0,30680.0,30680.0,0.6679197995,0.6785,0.1142,0.1126,0.0146,0.0024,0.0,0.0275,0.4482,Piedmont University,Demorest,GA,140818
74.0,19400.0,19400.0,0.4834437086,0.473,0.1622,0.1757,0.0811,0.0135,0.0,0.0135,,Miami Ad School-Atlanta,Atlanta,GA,140827
1012.0,28420.0,28420.0,0.4279176201,0.5702,0.2144,0.0929,0.0099,0.0059,0.002,0.0109,0.3648,Reinhardt University,Waleska,GA,140872
2967.0,3072.0,5472.0,0.6452648475,0.2942,0.5106,0.1223,0.0145,0.0024,0.0013,0.0445,0.4195,Savannah Technical College,Savannah,GA,140942
14423.0,40595.0,40595.0,0.690795353,0.5236,0.12,0.0708,0.0627,0.0064,0.002,0.0095,0.7148,Savannah College of Art and Design,Savannah,GA,140951
2727.0,5498.0,16218.0,0.6047865459,0.0304,0.8577,0.0488,0.0,0.0007,0.0011,0.0319,0.2703,Savannah State University,Savannah,GA,140960
1091.0,24044.0,24044.0,0.5464320626,0.6187,0.1897,0.0944,0.0101,0.0073,0.0009,0.0431,0.3425,Shorter University,Rome,GA,140988
1302.0,3782.0,6782.0,0.5621761658,0.3479,0.5384,0.0538,0.0046,0.0046,0.0,0.0353,0.573,South Georgia Technical College,Americus,GA,141006
3633.0,30058.0,30058.0,,0.0311,0.7363,0.0,0.008,0.0063,0.0011,0.0094,0.7507,Spelman College,Atlanta,GA,141060
813.0,11640.0,11640.0,0.5724907063,0.353,0.3469,0.0664,0.0172,0.0098,0.0,0.0025,0.4969,Thomas University,Thomasville,GA,141167
820.0,23250.0,23250.0,0.5070707071,0.7268,0.1073,0.0768,0.028,0.0049,0.0,0.0293,0.4619,Toccoa Falls College,Toccoa Falls,GA,141185
768.0,25568.0,25568.0,0.561247216,0.7526,0.0885,0.0482,0.0104,0.0026,0.0026,0.0039,0.4379,Truett McConnell University,Cleveland,GA,141237
2762.0,3212.0,5612.0,0.6593028964,0.4218,0.4323,0.1014,0.0069,0.0022,0.0004,0.0319,0.4316,Wiregrass Georgia Technical College,Valdosta,GA,141255
6858.0,6007.0,17062.0,0.6277355962,0.4405,0.379,0.1101,0.0134,0.0017,0.0004,0.0389,0.4107,Valdosta State University,Valdosta,GA,141264
466.0,27650.0,27650.0,,0.3541,0.3734,0.1438,0.0086,0.0021,0.0064,0.0494,0.5172,Wesleyan College,Macon,GA,141325
7485.0,5971.0,17024.0,0.6435541859,0.4958,0.323,0.0938,0.0115,0.0017,0.0009,0.0486,0.4299,University of West Georgia,Carrollton,GA,141334
810.0,32305.0,32305.0,0.5918367347,0.6568,0.0852,0.0519,0.0099,0.0049,0.0037,0.0333,0.4762,Young Harris College,Young Harris,GA,141361
1648.0,29970.0,29970.0,0.7130977131,0.0837,0.017,0.1402,0.2597,0.0024,0.0916,0.1559,0.6226,Chaminade University of Honolulu,Honolulu,HI,141486
2260.0,7838.0,20798.0,0.6892285298,0.2009,0.0137,0.1664,0.1332,0.0031,0.0832,0.3509,0.4202,University of Hawaii at Hilo,Hilo,HI,141565
14306.0,12186.0,34218.0,0.5987996307,0.2092,0.015,0.1402,0.3263,0.0021,0.0215,0.2465,0.6245,University of Hawaii at Manoa,Honolulu,HI,141574
70.0,,,0.474025974,0.0857,0.0714,0.1143,0.3286,0.0,0.1,0.3,0.7595,Hawaii Institute of Hair Design,Honolulu,HI,141608
2502.0,33020.0,33020.0,0.6944190302,0.2918,0.0608,0.2254,0.1615,0.0052,0.0216,0.1651,0.4304,Hawaii Pacific University,Honolulu,HI,141644
1897.0,3174.0,8310.0,0.4217625899,0.077,0.0232,0.1545,0.3569,0.0,0.0675,0.3031,0.283,Honolulu Community College,Honolulu,HI,141680
3955.0,3284.0,8420.0,0.6077795786,0.0918,0.0159,0.1181,0.3681,0.0003,0.0589,0.2442,0.222,Kapiolani Community College,Honolulu,HI,141796
726.0,3252.0,8388.0,0.66873706,0.1295,0.011,0.1529,0.2658,0.0014,0.0496,0.3623,0.3296,Kauai Community College,Lihue,HI,141802
3382.0,3214.0,8350.0,0.6263982103,0.0689,0.021,0.165,0.353,0.0012,0.0568,0.3173,0.297,Leeward Community College,Pearl City,HI,141811
1635.0,3284.0,8420.0,0.6027272727,0.1321,0.0141,0.148,0.3174,0.0006,0.0667,0.2917,0.2706,University of Hawaii Maui College,Kahului,HI,141839
2510.0,7584.0,20544.0,0.7033492823,0.0801,0.0191,0.1526,0.3522,0.0008,0.0438,0.341,0.3981,University of Hawaii-West Oahu,Kapolei,HI,141981
1109.0,3194.0,8330.0,0.6693455798,0.1344,0.0081,0.1885,0.1262,0.0009,0.0866,0.4319,0.2732,Windward Community College,Kaneohe,HI,141990
433.0,,,0.8555377207,0.4434,0.0323,0.3141,0.0624,0.0115,0.0023,0.0139,0.6,Carrington College-Boise,Boise,ID,142054
103.0,11240.0,11240.0,0.4533333333,0.9126,0.0291,0.0097,0.0,0.0,0.0097,0.0097,0.4746,Boise Bible College,Boise,ID,142090
17081.0,8782.0,26976.0,0.56921797,0.7079,0.018,0.1516,0.0278,0.0054,0.0042,0.0542,0.6081,Boise State University,Boise,ID,142115
1396.0,3390.0,6750.0,0.5879732739,0.7128,0.0072,0.1999,0.0043,0.0086,0.0021,0.0244,0.4065,College of Eastern Idaho,Idaho Falls,ID,142179
7260.0,8356.0,27466.0,0.5705947749,0.7113,0.0114,0.1533,0.0116,0.0175,0.0047,0.0379,0.3774,Idaho State University,Pocatello,ID,142276
7363.0,8816.0,29784.0,0.5058158857,0.7405,0.0125,0.1065,0.0155,0.0124,0.0012,0.0445,0.61,University of Idaho,Moscow,ID,142285
1049.0,36030.0,36030.0,0.4819944598,0.5481,0.0181,0.1697,0.021,0.0105,0.0057,0.0553,0.6213,The College of Idaho,Caldwell,ID,142294
2277.0,7388.0,21386.0,0.6354226567,0.7554,0.0105,0.0931,0.0105,0.0211,0.0022,0.0518,0.4002,Lewis-Clark State College,Lewiston,ID,142328
93.0,,,,0.5269,0.0215,0.4301,0.0,0.0215,0.0,0.0,0.8286,Aveda Institute-Twin Falls,Twin Falls,ID,142407
2488.0,3396.0,8736.0,0.5710272873,0.7781,0.0092,0.0872,0.0113,0.0105,0.004,0.0543,0.3086,North Idaho College,Coeur d'Alene,ID,142443
1138.0,39370.0,39370.0,0.625577812,0.6678,0.0167,0.1467,0.0141,0.007,0.0009,0.0685,0.591,Northwest Nazarene University,Nampa,ID,142461
69.0,,,,0.7101,0.0,0.1739,0.0145,0.0435,0.0,0.058,0.5909,Nathan Layne Institute of Cosmetology,Chubbuck,ID,142489
42090.0,4656.0,4656.0,0.5382646064,0.589,0.0264,0.1854,0.0122,0.0017,0.0055,0.0183,0.5448,Brigham Young University-Idaho,Rexburg,ID,142522
3476.0,3360.0,6840.0,0.6050724638,0.6062,0.0164,0.29,0.0095,0.0063,0.0037,0.027,0.3285,College of Southern Idaho,Twin Falls,ID,142559
9.0,,,,0.7778,0.2222,0.0,0.0,0.0,0.0,0.0,,Adler University,Chicago,IL,142832
90.0,39510.0,39510.0,0.6887417219,0.5667,0.1333,0.2,0.0444,0.0,0.0,0.0556,0.5313,American Academy of Art College,Chicago,IL,142887
6.0,7650.0,7650.0,,0.3333,0.5,0.0,0.1667,0.0,0.0,0.0,,American Islamic College,Chicago,IL,142957
2762.0,54530.0,54530.0,0.7221584386,0.3418,0.0489,0.1184,0.1097,0.0004,0.0004,0.0478,0.6537,School of the Art Institute of Chicago,Chicago,IL,143048
2418.0,49834.0,49834.0,0.5883977901,0.5831,0.0426,0.1274,0.0244,0.0004,0.0004,0.0364,0.7842,Augustana College,Rock Island,IL,143084
4021.0,28220.0,28220.0,0.6651312759,0.3917,0.0594,0.4225,0.0348,0.0015,0.0,0.0241,0.5896,Aurora University,Aurora,IL,143118
5280.0,3870.0,6210.0,0.5600942655,0.5775,0.2337,0.0708,0.01,0.0025,0.0008,0.061,0.3251,Southwestern Illinois College,Belleville,IL,143215
,,,,,,,,,,,,Bethany Theological Seminary,Richmond,IN,143233
2266.0,4920.0,8100.0,0.6298429319,0.5909,0.1249,0.1695,0.0296,0.0018,0.0009,0.045,0.4024,Black Hawk College,Moline,IL,143279
341.0,26758.0,26758.0,0.5603864734,0.7155,0.0469,0.0997,0.0088,0.0029,0.0,0.0264,0.4345,Blackburn College,Carlinville,IL,143288
176.0,,,0.8510638298,0.9034,0.0284,0.0,0.017,0.0057,0.0,0.0114,,Blessing Rieman College of Nursing and Health Sciences,Quincy,IL,143297
3865.0,39680.0,39680.0,0.5298850575,0.6264,0.1066,0.142,0.0427,0.0021,0.0013,0.0274,0.7398,Bradley University,Peoria,IL,143358
253.0,,,0.9245810056,0.4506,0.3399,0.1344,0.0079,0.0079,0.0,0.0237,0.6191,Paul Mitchell the School-Tinley Park,Tinley Park,IL,143376
87.0,,,,0.1494,0.5747,0.2759,0.0,0.0,0.0,0.0,0.3171,Cameo Beauty Academy,Oak Lawn,IL,143464
43.0,,,,0.0,0.0465,0.8837,0.0,0.0,0.0,0.0,0.7742,Cannella School of Hair Design-Villa Park,Villa Park,IL,143473
8.0,,,,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.6122,Cannella School of Hair Design-Chicago,Chicago,IL,143482
60.0,,,,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.6667,Cannella School of Hair Design-Chicago,Chicago,IL,143491
32.0,,,,0.3438,0.5938,0.0625,0.0,0.0,0.0,0.0,,Capri Beauty College,Oak Forest,IL,143552
1124.0,5300.0,8810.0,0.6199004975,0.6664,0.0988,0.1584,0.0098,0.0009,0.0018,0.0498,0.404,Carl Sandburg College,Galesburg,IL,143613
,,,,,,,,,,,,Catholic Theological Union at Chicago,Chicago,IL,143659
,,,,,,,,,,,,Midwestern University-Downers Grove,Downers Grove,IL,143853
31.0,20844.0,20844.0,0.8325123153,0.129,0.2258,0.4839,0.0323,0.0323,0.0,0.0323,,The Chicago School at Chicago,Chicago,IL,143978
1414.0,12754.0,12754.0,0.7038191738,0.0276,0.7617,0.07,0.0071,0.0035,0.0,0.0212,0.2113,Chicago State University,Chicago,IL,144005
,,,,,,,,,,,,Chicago Theological Seminary,Chicago,IL,144014
7540.0,66939.0,66939.0,0.5190615836,0.3093,0.0696,0.1711,0.1969,0.0003,0.0001,0.0708,0.9523,University of Chicago,Chicago,IL,144050
1564.0,4380.0,14430.0,0.6035805627,0.0269,0.7014,0.218,0.0032,0.0019,0.0,0.0403,0.2441,City Colleges of Chicago-Kennedy-King College,Chicago,IL,144157
5847.0,4380.0,14430.0,0.777454968,0.0539,0.3588,0.521,0.0274,0.001,0.0005,0.0246,0.1684,City Colleges of Chicago-Malcolm X College,Chicago,IL,144166
1425.0,4380.0,14430.0,0.626572327,0.0253,0.6737,0.24,0.0049,0.0014,0.0014,0.0449,0.1961,City Colleges of Chicago-Olive-Harvey College,Chicago,IL,144175
2248.0,4380.0,14430.0,0.6040235525,0.1766,0.2647,0.399,0.0912,0.0018,0.0009,0.036,0.2637,City Colleges of Chicago-Harry S Truman College,Chicago,IL,144184
2540.0,4380.0,14430.0,0.5734265734,0.1331,0.1358,0.7035,0.0063,0.0008,0.0008,0.015,0.2937,City Colleges of Chicago-Richard J Daley College,Chicago,IL,144193
4146.0,4380.0,14430.0,0.5672333849,0.1088,0.2663,0.4846,0.0666,0.001,0.0005,0.0352,0.2511,City Colleges of Chicago-Harold Washington College,Chicago,IL,144209
4186.0,4380.0,14430.0,0.5549968573,0.1782,0.0743,0.6271,0.0741,0.001,0.0007,0.0299,0.3125,City Colleges of Chicago-Wilbur Wright College,Chicago,IL,144218
6294.0,32520.0,32520.0,0.6115146624,0.4072,0.1765,0.2882,0.0353,0.0017,0.0006,0.045,0.4783,Columbia College Chicago,Chicago,IL,144281
1337.0,36258.0,36258.0,0.5723905724,0.4241,0.1294,0.3426,0.0217,0.0052,0.003,0.0509,0.4766,Concordia University-Chicago,River Forest,IL,144351
1360.0,5300.0,9200.0,0.6174920969,0.611,0.2338,0.0699,0.0096,0.0037,0.0,0.0199,0.4203,Danville Area Community College,Danville,IL,144564
171.0,,,0.9381443299,0.4971,0.3333,0.0994,0.0175,0.0175,0.0,0.0351,,Tricoci University of Beauty Culture,Urbana,IL,144573
14283.0,44460.0,44460.0,0.550042337,0.4594,0.0772,0.2423,0.1206,0.0006,0.0008,0.0451,0.6968,DePaul University,Chicago,IL,144740
377.0,,,0.8303030303,0.3236,0.1088,0.5225,0.0133,0.0,0.0,0.0212,0.5519,Cosmetology & Spa Academy,Crystal Lake,IL,144795
15185.0,4320.0,12510.0,0.5408813747,0.4271,0.0807,0.2848,0.1096,0.0019,0.0017,0.0353,0.2355,College of DuPage,Glen Ellyn,IL,144865
528.0,26100.0,26100.0,0.5229357798,0.0227,0.3542,0.3239,0.0114,0.0076,0.0019,0.0189,0.1617,East-West University,Chicago,IL,144883
4398.0,13403.0,15879.0,0.6065640194,0.5714,0.1835,0.1028,0.0134,0.0025,0.0011,0.0318,0.5025,Eastern Illinois University,Charleston,IL,144892
6463.0,3180.0,9516.0,0.5462794918,0.3621,0.0402,0.4451,0.0678,0.0048,0.0005,0.0433,0.3894,Elgin Community College,Elgin,IL,144944
2954.0,41628.0,41628.0,0.6074289876,0.4672,0.0508,0.3087,0.0846,0.0014,0.001,0.0281,0.6437,Elmhurst University,Elmhurst,IL,144962
522.0,28400.0,28400.0,0.4811083123,0.682,0.1207,0.0958,0.0019,0.0096,0.0,0.0287,0.4826,Eureka College,Eureka,IL,144971
274.0,,,0.963190184,0.2664,0.1569,0.5365,0.0219,0.0,0.0036,0.0,0.7519,First Institute of Travel Inc.,Crystal Lake,IL,145099
239.0,17190.0,17190.0,0.8305084746,0.4519,0.159,0.3222,0.0293,0.0042,0.0,0.0126,0.6154,Fox College,Tinley Park,IL,145239
,,,,,,,,,,,,Garrett-Evangelical Theological Seminary,Evanston,IL,145275
42.0,,,0.6829268293,0.9524,0.0238,0.0238,0.0,0.0,0.0,0.0,0.8,Gem City College,Quincy,IL,145309
2518.0,11320.0,11320.0,0.6763241286,0.282,0.4083,0.1974,0.0222,0.0012,0.0004,0.0381,0.2015,Governors State University,University Park,IL,145336
36.0,8417.0,8417.0,,0.9167,0.0556,0.0,0.0,0.0,0.0,0.0278,,Graham Hospital School of Nursing,Canton,IL,145354
873.0,30598.0,30598.0,0.4470989761,0.5899,0.1375,0.0756,0.0092,0.0,0.0011,0.0355,0.5429,Greenville University,Greenville,IL,145372
494.0,,,,0.3684,0.1275,0.3664,0.0567,0.0081,0.002,0.0628,0.8125,G Skin & Beauty Institute,Schaumburg,IL,145406
65.0,,,,0.4462,0.1692,0.2154,0.0,0.0,0.0154,0.0923,,Hair Professionals Career College,Sycamore,IL,145424
121.0,,,,0.3884,0.0744,0.4132,0.0083,0.0,0.0,0.0826,0.4562,Hair Professionals School of Cosmetology,Oswego,IL,145433
81.0,14700.0,14700.0,0.6060606061,0.8889,0.0,0.0247,0.0,0.0,0.0,0.0123,0.3245,Hebrew Theological College,Skokie,IL,145497
926.0,4696.0,7120.0,0.609263658,0.6857,0.1328,0.0713,0.0076,0.0043,0.0022,0.0421,0.4774,Highland Community College,Freeport,IL,145521
,,,0.6212121212,,,,,,,,,Rosalind Franklin University of Medicine and Science,North Chicago,IL,145558
21814.0,14338.0,29360.0,0.5284502121,0.2284,0.0795,0.3659,0.2073,0.0005,0.0003,0.0299,0.6089,University of Illinois Chicago,Chicago,IL,145600
1817.0,34290.0,34290.0,0.5761067314,0.4199,0.0881,0.2102,0.2069,0.0061,0.0044,0.0275,0.5237,Benedictine University,Lisle,IL,145619
,,,,,,,,,,,,Illinois College of Optometry,Chicago,IL,145628
34623.0,16004.0,34501.0,0.4948371724,0.3873,0.056,0.1388,0.2297,0.0003,0.0003,0.0388,0.8479,University of Illinois Urbana-Champaign,Champaign,IL,145637
1570.0,55704.0,55704.0,0.5227272727,0.658,0.0841,0.1019,0.0567,0.0013,0.0006,0.0191,0.8092,Illinois Wesleyan University,Bloomington,IL,145646
4909.0,4650.0,11700.0,0.5886013757,0.6802,0.1526,0.0666,0.0181,0.0016,0.001,0.0589,0.3524,Illinois Central College,East Peoria,IL,145682
925.0,37470.0,37470.0,0.5559772296,0.7027,0.0984,0.1005,0.0086,0.0022,0.0,0.0281,0.6441,Illinois College,Jacksonville,IL,145691
549.0,4390.0,12340.0,0.6145038168,0.898,0.0146,0.0401,0.0091,0.0036,0.0018,0.0182,0.6057,Olney Central College,Olney,IL,145707
2812.0,51763.0,51763.0,0.3001132503,0.3407,0.0473,0.2504,0.165,0.0007,0.0004,0.0395,0.7376,Illinois Institute of Technology,Chicago,IL,145725
18414.0,16021.0,28086.0,0.5624349636,0.6647,0.1153,0.1385,0.028,0.0008,0.0003,0.0396,0.6666,Illinois State University,Normal,IL,145813
1851.0,4060.0,14981.0,0.599103139,0.7115,0.0222,0.1934,0.007,0.0032,0.0027,0.0227,0.4323,Illinois Valley Community College,Oglesby,IL,145831
,,,,,,,,,,,,Institute for Clinical Social Work,Chicago,IL,145886
2018.0,4630.0,7540.0,0.5879365079,0.7121,0.1239,0.0486,0.0094,0.0064,0.0015,0.0282,0.3608,John A Logan College,Carterville,IL,146205
1387.0,5700.0,9000.0,0.5930131004,0.8392,0.0483,0.0281,0.013,0.0036,0.0,0.0519,0.4627,John Wood Community College,Quincy,IL,146278
8843.0,4530.0,13800.0,0.5903328051,0.503,0.0985,0.3048,0.0292,0.0037,0.0011,0.0282,0.1919,Joliet Junior College,Joliet,IL,146296
780.0,30910.0,30910.0,0.6131907308,0.3718,0.1038,0.3321,0.0167,0.0026,0.0013,0.0141,0.5318,Judson University,Elgin,IL,146339
1904.0,5070.0,25680.0,0.6167168675,0.5625,0.1381,0.2174,0.0058,0.0016,0.0005,0.0504,0.3437,Kankakee Community College,Kankakee,IL,146348
1842.0,4800.0,12570.0,0.6555671176,0.8398,0.0581,0.038,0.0065,0.0016,0.0,0.0445,0.4357,Kaskaskia College,Centralia,IL,146366
1794.0,4980.0,13800.0,0.5749370277,0.5134,0.1394,0.2648,0.0123,0.0017,0.0011,0.0513,0.3718,Kishwaukee College,Malta,IL,146418
997.0,55587.0,55587.0,0.605313093,0.4845,0.0582,0.1284,0.0401,0.003,0.001,0.0552,0.7098,Knox College,Galesburg,IL,146427
60.0,,,,0.8,0.0167,0.1333,0.0,0.0,0.0,0.0167,0.6232,Educators of Beauty College of Cosmetology-Peru,PERU,IL,146454
9282.0,4494.0,14036.0,0.5763715711,0.3218,0.0729,0.4656,0.0541,0.0016,0.0014,0.0323,0.3598,College of Lake County,Grayslake,IL,146472
1782.0,54202.0,54202.0,0.6030405405,0.4663,0.0337,0.1852,0.0629,0.0022,0.0,0.0342,0.7413,Lake Forest College,Lake Forest,IL,146481
,,,,,,,,,,,,Lake Forest Graduate School of Management,Lake Forest,IL,146490
2492.0,4280.0,13906.0,0.5966883501,0.8744,0.0325,0.0345,0.0036,0.002,0.0,0.0329,0.5007,Lake Land College,Mattoon,IL,146506
81.0,,,0.8390804598,0.6173,0.1728,0.0617,0.0247,0.0123,0.0,0.0988,,Lakeview College of Nursing,Danville,IL,146533
2252.0,3552.0,12552.0,0.5669205658,0.7873,0.0972,0.0315,0.0058,0.0036,0.0,0.0386,0.4519,Lewis and Clark Community College,Godfrey,IL,146603
3665.0,37882.0,37882.0,0.5491803279,0.531,0.0625,0.2521,0.0756,0.0016,0.0011,0.0327,0.6243,Lewis University,Romeoville,IL,146612
44.0,15400.0,15400.0,0.4279661017,0.7955,0.1136,0.0227,0.0227,0.0,0.0,0.0227,0.6087,Lincoln Christian University,Lincoln,IL,146667
3917.0,3672.0,10248.0,0.5839034205,0.7062,0.1361,0.0505,0.0153,0.0038,0.001,0.0544,0.4119,Lincoln Land Community College,Springfield,IL,146685
1345.0,,,0.4269304403,0.0833,0.2967,0.5725,0.0104,0.0037,0.0015,0.0208,0.6082,Lincoln College of Technology-Melrose Park,Melrose Park,IL,146700
11576.0,51716.0,51716.0,0.6853006682,0.4919,0.0719,0.2221,0.1319,0.0013,0.0008,0.0491,0.7393,Loyola University Chicago,Chicago,IL,146719
,,,,,,,,,,,,Lutheran School of Theology at Chicago,Chicago,IL,146728
59.0,,,0.8895705521,0.6271,0.0847,0.1525,0.0,0.0,0.0,0.0847,,Trinity College of Nursing & Health Sciences,Rock Island,IL,146755
